CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA
216923805,0.076714092,0.03807,361,SIN,0,5,1,90000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.104940592,36,SOLES,0 o menos,0,0.215,200,936,0.471016986,1,1,0,0,0.03807,361,REACTIVO,0.215,0.215,202311,TRADICIONAL,24/11/2023
216923799,0.07553821,0.09795,302,SIN,0,4,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.329549787,24,SOLES,0 o menos,0,0.2,93,1338,0.543781212,1,1,0,0,0.09795,302,REACTIVO,0.2,0.2,202311,TRADICIONAL,24/11/2023
216923699,0.075546763,0.07924,316,SIN,0,4,1,90000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.25,22,1335,0.999780099,1,1,0,0,0.07924,316,REACTIVO,0.25,0.25,202311,TRADICIONAL,24/11/2023
216927979,0.075616359,0.09176,307,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,Incrementa,0,0.205,19,1338,0.561168977,1,1,0,0,0.09176,307,REACTIVO,0.205,0.205,202311,TRADICIONAL,24/11/2023
216927892,0.074946223,0.05917783,334,SIN,0,4,1,66000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999957972,12,SOLES,Incrementa,0,0.19,36,1310,0.999954345,1,1,0,0,0.05917783,334,REACTIVO REMOTO,0.19,0.19,202311,DIGITAL,24/11/2023
216928026,0.075089624,0.07203,322,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,0 o menos,0,0.209,97,1172,1,1,1,0,0,0.07203,322,REACTIVO,0.209,0.209,202311,TRADICIONAL,24/11/2023
216927992,0.080575469,0.004894232,481,CON,1205322.63,14,1,1090000,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,1,144,SOLES,Incrementa,0,0.1125,92,328,1,1,1,1205322.63,1205322.63,0.004894232,481,AFI,0.1125,0.1125,202311,TRADICIONAL,24/11/2023
216927805,0.076675248,0.02541,385,CON,2416922.76,5,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.788907046,36,SOLES,Incrementa,0,0.155,107,1330,0.460170179,1,1,2416922.76,2416922.76,0.02541,385,REACTIVO,0.155,0.155,202311,TRADICIONAL,24/11/2023
216927839,0.075548046,0.06773,326,SIN,0,2,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.654186829,24,SOLES,0 o menos,0,0.25,0,1782,0.240861928,1,1,0,0,0.06773,326,REACTIVO,0.25,0.25,202311,TRADICIONAL,24/11/2023
216923795,0.075553391,0.09189,306,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.27,38,1317,1,1,1,0,0,0.09189,306,REACTIVO,0.27,0.27,202311,TRADICIONAL,24/11/2023
216928103,0.067595806,0.03532,365,SIN,0,5,1,41500,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.427509872,25,DOLARES,Incrementa,0,0.15,167,655,0.401911793,1,3.8375,0,0,0.03532,365,REACTIVO,0.15,0.15,202311,TRADICIONAL,24/11/2023
216928020,0.075541311,0.13989,279,SIN,0,4,0,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.2,19,1880,1,1,1,0,0,0.13989,279,REACTIVO,0.2,0.2,202311,TRADICIONAL,24/11/2023
216928019,0.075086952,0.08483,312,SIN,0,5,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,0 o menos,0,0.235,86,1642,1,1,1,0,0,0.08483,312,REACTIVO,0.235,0.235,202311,TRADICIONAL,24/11/2023
216928017,0.078183619,0.036616137,363,CON,639900,3,0,170000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.692836396,72,SOLES,0 o menos,0,0.135,205,994,0.497458269,1,1,639900,639900,0.036616137,363,MULTIPROPOSITO,0.135,0.135,202311,TRADICIONAL,24/11/2023
216927976,0.075084281,0.06623168,327,SIN,0,4,0,14000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.568755638,18,SOLES,0 o menos,0,0.35,51,1310,0.336366102,1,1,0,0,0.06623168,327,REACTIVO REMOTO,0.35,0.35,202311,DIGITAL,24/11/2023
216927903,0.074936928,0.14349391,277,SIN,0,11,1,60000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.154521866,12,SOLES,0 o menos,0,0.27,146,1244,0.154585361,1,1,0,0,0.14349391,277,REACTIVO REMOTO,0.27,0.27,202311,DIGITAL,24/11/2023
216927848,0.080909949,0.010058238,439,CON,632821.6,1,1,632821.6,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.730771583,121,SOLES,Incrementa,0,0.13,49,1311,0.463834301,1,1,632821.6,632821.6,0.010058238,439,AFI,0.13,0.13,202311,TRADICIONAL,24/11/2023
216927844,0.074947612,0.02546,385,SIN,0,4,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.645325542,12,SOLES,Incrementa,0,0.179,97,1310,0.322379131,1,1,0,0,0.02546,385,REACTIVO,0.179,0.179,202311,TRADICIONAL,24/11/2023
216927812,0.077349905,0.032720883,370,CON,450000,4,1,420000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.876232206,48,SOLES,Incrementa,0,0.13,34,1783,0.761806127,1,1,450000,450000,0.032720883,370,MULTIPROPOSITO,0.13,0.13,202311,TRADICIONAL,24/11/2023
216927809,0.0766791,0.04985,344,CON,566231.4,5,1,140000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.521816935,36,SOLES,Incrementa,0,0.16,121,1335,0.427484081,1,1,566231.4,566231.4,0.04985,344,REACTIVO,0.16,0.16,202311,TRADICIONAL,24/11/2023
216927779,0.074860747,0.06242,331,SIN,0,5,1,220000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.657568029,13,SOLES,Incrementa,0,0.149,184,1311,0.579300611,1,1,0,0,0.06242,331,REACTIVO,0.149,0.149,202311,TRADICIONAL,24/11/2023
216923811,0.075604492,0.0307,373,SIN,0,14,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999351564,25,SOLES,Incrementa,0,0.155,138,1528,1,1,1,0,0,0.0307,373,REACTIVO,0.155,0.155,202311,TRADICIONAL,24/11/2023
216927810,0.075467122,0.10627,297,SIN,0,5,0,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.267427926,24,SOLES,0 o menos,0,0.16,144,1337,0.299413782,1,1,0,0,0.10627,297,REACTIVO,0.16,0.16,202311,TRADICIONAL,24/11/2023
216928001,0.075600964,0.04968,345,SIN,0,4,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,0 o menos,0,0.165,103,537,1,1,1,0,0,0.04968,345,REACTIVO,0.165,0.165,202311,TRADICIONAL,24/11/2023
216927996,0.075535324,0.10856,296,SIN,0,11,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.802939162,24,SOLES,0 o menos,0,0.18,73,321,0.095372935,1,1,0,0,0.10856,296,REACTIVO,0.18,0.18,202311,TRADICIONAL,24/11/2023
216927820,0.08079934,0.001088399,568,CON,850000,5,1,700000,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO LMN INMUEBLE,0.455316117,120,SOLES,0 o menos,0,0.115,187,1089,0.587598793,1,1,850000,850000,0.001088399,568,AFI,0.115,0.115,202311,TRADICIONAL,24/11/2023
216927849,0.076691727,0.06946,324,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.434088367,36,SOLES,0 o menos,0,0.18,162,1311,0.470106538,1,1,0,0,0.06946,324,REACTIVO,0.18,0.18,202311,TRADICIONAL,24/11/2023
216927828,0.075627478,0.05149,342,SIN,0,1,1,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999859178,25,SOLES,Incrementa,0,0.255,73,1300,0.728843419,1,1,0,0,0.05149,342,REACTIVO,0.255,0.255,202311,TRADICIONAL,24/11/2023
216927999,0.076678779,0.04439,351,SIN,0,5,1,316852,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.93569266,36,SOLES,0 o menos,0,0.16,32,506,0.315766823,1,1,0,0,0.04439,351,REACTIVO,0.16,0.16,202311,TRADICIONAL,24/11/2023
216927993,0.075529231,0.04669,348,SIN,0,4,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.17,56,326,1,1,1,0,0,0.04669,348,REACTIVO,0.17,0.17,202311,TRADICIONAL,24/11/2023
216927984,0.076688624,0.04084,356,SIN,0,5,1,216000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.34831045,36,SOLES,0 o menos,0,0.175,63,659,0.356545119,1,1,0,0,0.04084,356,REACTIVO,0.175,0.175,202311,TRADICIONAL,24/11/2023
216927981,0.075529872,0.05909,334,SIN,0,5,1,290000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.17,86,1335,1,1,1,0,0,0.05909,334,REACTIVO,0.17,0.17,202311,TRADICIONAL,24/11/2023
216927838,0.076760428,0.02539,385,SIN,0,5,1,153000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.625715883,36,SOLES,0 o menos,0,0.15,109,1313,0.529043981,1,1,0,0,0.02539,385,REACTIVO,0.15,0.15,202311,TRADICIONAL,24/11/2023
216927783,0.075601713,0.05549,338,CON,355500,5,1,300000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.491204778,25,SOLES,0 o menos,0,0.155,128,1321,0.533662157,1,1,355500,355500,0.05549,338,REACTIVO,0.155,0.155,202311,TRADICIONAL,24/11/2023
216927780,0.075530941,0.06222,331,SIN,0,5,0,343500,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.285015544,24,SOLES,0 o menos,0,0.159,222,1318,0.411007404,1,1,0,0,0.06222,331,CONSOLIDACION,0.159,0.159,202311,TRADICIONAL,24/11/2023
216923801,0.078183619,0.006448309,465,CON,328171.06,4,1,264452.5,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,1,72,SOLES,Incrementa,0,0.135,219,1784,1,1,1,328171.06,328171.06,0.006448309,465,AFI,0.135,0.135,202311,TRADICIONAL,24/11/2023
216923798,0.075432702,0.07325,321,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999994572,24,SOLES,Incrementa,0,0.195,206,1299,1,1,1,0,0,0.07325,321,REACTIVO,0.195,0.195,202311,TRADICIONAL,24/11/2023
216923782,0.07493041,0.06345349,330,SIN,0,14,1,44000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999957145,12,SOLES,Incrementa,0,0.33,120,1331,1,1,1,0,0,0.06345349,330,REACTIVO REMOTO,0.33,0.33,202311,DIGITAL,24/11/2023
216923703,0.075087166,0.07042,323,SIN,0,14,0,158000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,Incrementa,0,0.2,85,1782,1,1,1,0,0,0.07042,323,REACTIVO,0.2,0.2,202311,TRADICIONAL,24/11/2023
216927860,0.075082892,0.03998121,358,SIN,0,4,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.487803461,18,SOLES,0 o menos,0,0.165,61,1326,0.530145576,1,1,0,0,0.03998121,358,REACTIVO REMOTO,0.165,0.165,202311,DIGITAL,24/11/2023
216928025,0.078228299,0.01039727,437,CON,1527692,5,1,750000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.420282328,72,SOLES,Incrementa,0,0.129,161,1172,0.659481549,1,1,1527692,1527692,0.01039727,437,MULTIPROPOSITO,0.129,0.129,202311,TRADICIONAL,24/11/2023
216927829,0.075532865,0.03819,360,SIN,0,5,1,162600,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.736421457,24,SOLES,0 o menos,0,0.17,156,1328,0.435430243,1,1,0,0,0.03819,360,REACTIVO,0.17,0.17,202311,TRADICIONAL,24/11/2023
216923814,0.075455257,0.05066,343,SIN,0,14,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.195,46,1759,1,1,1,0,0,0.05066,343,REACTIVO,0.195,0.195,202311,TRADICIONAL,24/11/2023
216927852,0.0755396,0.06704,326,SIN,0,3,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.810175897,24,SOLES,0 o menos,0,0.19,50,1310,0.832049558,1,1,0,0,0.06704,326,REACTIVO,0.19,0.19,202311,TRADICIONAL,24/11/2023
216927958,0.074939171,0.12064866,289,SIN,0,14,1,10000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.25,34,1329,1,1,1,0,0,0.12064866,289,REACTIVO REMOTO,0.25,0.25,202311,DIGITAL,24/11/2023
216928016,0.075581507,0.0644,329,SIN,0,5,1,260000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.788389446,25,SOLES,0 o menos,0,0.175,154,1057,0.58481724,1,1,0,0,0.0644,329,REACTIVO,0.175,0.175,202311,TRADICIONAL,24/11/2023
216928010,0.075434626,0.03272,370,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.171447998,24,SOLES,0 o menos,0,0.16,230,1009,0.137407395,1,1,0,0,0.03272,370,REACTIVO,0.16,0.16,202311,TRADICIONAL,24/11/2023
216928000,0.075542487,0.08238,313,SIN,0,4,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.163419691,24,SOLES,0 o menos,0,0.225,39,537,1,1,1,0,0,0.08238,313,REACTIVO,0.225,0.225,202311,TRADICIONAL,24/11/2023
216927915,0.074945048,0.11153578,294,SIN,0,4,1,116000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.495967537,12,SOLES,0 o menos,0,0.2,44,253,0.431530799,1,1,0,0,0.11153578,294,REACTIVO REMOTO,0.2,0.2,202311,DIGITAL,24/11/2023
216927902,0.074939171,0.08802662,309,SIN,0,4,1,10000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.445234541,12,SOLES,Incrementa,0,0.25,205,1303,0.478611242,1,1,0,0,0.08802662,309,REACTIVO REMOTO,0.25,0.25,202311,DIGITAL,24/11/2023
216927851,0.075086525,0.08943,308,SIN,0,4,1,70000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.599433576,18,SOLES,0 o menos,0,0.25,50,1311,0.455889751,1,1,0,0,0.08943,308,REACTIVO,0.25,0.25,202311,TRADICIONAL,24/11/2023
216927816,0.077394018,0.024157245,388,SIN,0,5,1,250000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.926535867,49,SOLES,Incrementa,0,0.15,54,1526,0.655342965,1,1,0,0,0.024157245,388,AFM,0.15,0.15,202311,TRADICIONAL,24/11/2023
216927813,0.074951993,0.04733,347,SIN,0,3,0,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.362904614,12,SOLES,0 o menos,0,0.1975,246,1175,0.473733363,1,1,0,0,0.04733,347,REACTIVO,0.1975,0.1975,202311,TRADICIONAL,24/11/2023
216928003,0.075431847,0.06548,328,SIN,0,3,1,147000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.19,0,1782,1,1,1,0,0,0.06548,328,REACTIVO,0.19,0.19,202311,TRADICIONAL,24/11/2023
216927837,0.075538852,0.07279,321,SIN,0,2,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.175,22,1310,1,1,1,0,0,0.07279,321,REACTIVO,0.175,0.175,202311,TRADICIONAL,24/11/2023
216928002,0.075054894,0.06404,329,SIN,0,4,0,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.195047976,18,SOLES,0 o menos,0,0.215,174,1824,0.180012664,1,1,0,0,0.06404,329,REACTIVO,0.215,0.215,202311,TRADICIONAL,24/11/2023
216923800,0.074953382,0.05789,335,SIN,0,14,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.285,24,1329,1,1,1,0,0,0.05789,335,REACTIVO,0.285,0.285,202311,TRADICIONAL,24/11/2023
216927785,0.074960648,0.04598,349,SIN,0,14,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.135,28,1308,1,1,1,0,0,0.04598,349,REACTIVO,0.135,0.135,202311,TRADICIONAL,24/11/2023
216928007,0.07561839,0.06981,324,SIN,0,2,0,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.812171916,25,SOLES,Incrementa,0,0.215,197,1288,0.426427254,1,1,0,0,0.06981,324,REACTIVO,0.215,0.215,202311,TRADICIONAL,24/11/2023
216928011,0.075530086,0.06105,332,SIN,0,4,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.175,63,1245,1,1,1,0,0,0.06105,332,REACTIVO,0.175,0.175,202311,TRADICIONAL,24/11/2023
216927991,0.075604171,0.04781,347,SIN,0,4,1,230000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.619385592,25,SOLES,0 o menos,0,0.159,137,245,0.592395971,1,1,0,0,0.04781,347,REACTIVO,0.159,0.159,202311,TRADICIONAL,24/11/2023
216927990,0.075541204,0.06192,331,SIN,0,4,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.585498086,24,SOLES,0 o menos,0,0.21,109,1335,0.593657174,1,1,0,0,0.06192,331,REACTIVO,0.21,0.21,202311,TRADICIONAL,24/11/2023
216927988,0.075086418,0.16505,268,SIN,0,2,0,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.103615707,18,SOLES,0 o menos,0,0.235,234,1337,0.271030642,1,1,0,0,0.16505,268,REACTIVO,0.235,0.235,202311,TRADICIONAL,24/11/2023
216923796,0.075532331,0.03972,358,SIN,0,14,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.15,37,1312,1,1,1,0,0,0.03972,358,REACTIVO,0.15,0.15,202311,TRADICIONAL,24/11/2023
216927827,0.075524527,0.06776,326,SIN,0,12,1,300000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.200323269,24,SOLES,Incrementa,0,0.14,166,1331,0.221702504,1,1,0,0,0.06776,326,REACTIVO,0.14,0.14,202311,TRADICIONAL,24/11/2023
216927980,0.075533827,0.02249,392,SIN,0,12,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.687775993,24,SOLES,0 o menos,0,0.175,54,1303,0.143471717,1,1,0,0,0.02249,392,REACTIVO,0.175,0.175,202311,TRADICIONAL,24/11/2023
216927922,0.07492838,0.07276704,321,SIN,0,5,1,27000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.614988848,12,SOLES,0 o menos,0,0.35,140,1314,0.443986946,1,1,0,0,0.07276704,321,REACTIVO REMOTO,0.35,0.35,202311,DIGITAL,24/11/2023
216927835,0.075541631,0.06191,331,SIN,0,11,0,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.935312328,24,SOLES,0 o menos,0,0.22,129,1311,0.929339372,1,1,0,0,0.06191,331,REACTIVO,0.22,0.22,202311,TRADICIONAL,24/11/2023
216927834,0.075613793,0.10155,300,SIN,0,2,1,139000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.463973082,25,SOLES,Incrementa,0,0.215,72,1310,0.774633953,1,1,0,0,0.10155,300,REACTIVO,0.215,0.215,202311,TRADICIONAL,24/11/2023
216927782,0.075541418,0.03658,363,SIN,0,1,1,129000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.63386487,24,SOLES,Incrementa,0,0.215,210,1332,0.521844812,1,1,0,0,0.03658,363,REACTIVO,0.215,0.215,202311,TRADICIONAL,24/11/2023
216923803,0.075547618,0.0543,339,SIN,0,14,1,40000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999929291,24,SOLES,Incrementa,0,0.255,29,1787,1,1,1,0,0,0.0543,339,REACTIVO,0.255,0.255,202311,TRADICIONAL,24/11/2023
216923813,0.078184155,0.020995015,396,CON,623444,4,0,316000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.523760785,72,SOLES,0 o menos,0,0.135,0,1782,0.50311898,1,1,623444,623444,0.020995015,396,MULTIPROPOSITO,0.135,0.135,202311,TRADICIONAL,24/11/2023
216928014,0.075083212,0.06449,329,SIN,0,11,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,Incrementa,0,0.198,133,945,1,1,1,0,0,0.06449,329,REACTIVO,0.198,0.198,202311,TRADICIONAL,24/11/2023
216927846,0.075536714,0.06391,329,SIN,0,4,1,134000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.174,67,1331,0.726936145,1,1,0,0,0.06391,329,REACTIVO,0.174,0.174,202311,TRADICIONAL,24/11/2023
216923700,0.075537676,0.05254,341,SIN,0,14,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.215,37,946,1,1,1,0,0,0.05254,341,REACTIVO,0.215,0.215,202311,TRADICIONAL,24/11/2023
216927841,0.076767491,0.05079,343,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.44532252,36,SOLES,0 o menos,0,0.16,102,1314,0.490621622,1,1,0,0,0.05079,343,REACTIVO,0.16,0.16,202311,TRADICIONAL,24/11/2023
216927774,0.074955947,0.02156,394,SIN,0,5,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.463665437,12,SOLES,Incrementa,0,0.1375,154,1298,0.448142962,1,1,0,0,0.02156,394,REACTIVO,0.1375,0.1375,202311,TRADICIONAL,24/11/2023
216927998,0.07543345,0.04185,355,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.54616537,24,SOLES,0 o menos,0,0.2,155,451,0.512328028,1,1,0,0,0.04185,355,REACTIVO,0.2,0.2,202311,TRADICIONAL,24/11/2023
216928015,0.079567234,0.016348064,411,CON,561172.55,2,1,561160,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.544942317,97,SOLES,0 o menos,0,0.135,114,607,0.677835409,1,1,561172.55,561172.55,0.016348064,411,AFI,0.135,0.135,202311,TRADICIONAL,24/11/2023
216927850,0.075533827,0.06168,331,SIN,0,5,1,161000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.612836222,24,SOLES,0 o menos,0,0.175,54,1298,0.45438149,1,1,0,0,0.06168,331,REACTIVO,0.175,0.175,202311,TRADICIONAL,24/11/2023
216927832,0.075557453,0.05434,339,SIN,0,5,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.621149121,24,SOLES,Incrementa,0,0.315,342,1328,0.346172541,1,1,0,0,0.05434,339,REACTIVO,0.315,0.315,202311,TRADICIONAL,24/11/2023
216927826,0.080829514,0.011352203,432,CON,538157.13,4,1,537200,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,1,120,SOLES,Incrementa,0,0.1225,69,1300,0.499043318,1,1,538157.13,538157.13,0.011352203,432,AFI,0.1225,0.1225,202311,TRADICIONAL,24/11/2023
216927819,0.074947078,0.05636,337,SIN,0,2,1,208000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.571123552,12,SOLES,0 o menos,0,0.23,64,1400,0.487303298,1,1,0,0,0.05636,337,REACTIVO,0.23,0.23,202311,TRADICIONAL,24/11/2023
216923809,0.075541524,0.07917,316,SIN,0,11,1,90000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.933183761,24,SOLES,0 o menos,0,0.22,188,1443,0.334120235,1,1,0,0,0.07917,316,REACTIVO,0.22,0.22,202311,TRADICIONAL,24/11/2023
216923807,0.074962037,0.0833,313,SIN,0,2,1,54000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.884257975,18,SOLES,0 o menos,0,0.24,90,908,0.914151603,1,1,0,0,0.0833,313,REACTIVO,0.24,0.24,202311,TRADICIONAL,24/11/2023
216927811,0.075530834,0.04336,353,SIN,0,3,1,250000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.491655462,24,SOLES,0 o menos,0,0.155,179,319,0.464186628,1,1,0,0,0.04336,353,CONSOLIDACION,0.155,0.155,202311,TRADICIONAL,24/11/2023
216927803,0.076702642,0.024270894,387,SIN,0,5,1,295460,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.312687614,36,SOLES,0 o menos,0,0.145,51,1335,0.326775182,1,1,0,0,0.024270894,387,AFM,0.145,0.145,202311,TRADICIONAL,24/11/2023
216923701,0.075085991,0.17453,264,SIN,0,2,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999983345,18,SOLES,Incrementa,0,0.2,85,1782,0.999462992,1,1,0,0,0.17453,264,REACTIVO,0.2,0.2,202311,TRADICIONAL,24/11/2023
