CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA,Tasa_dscto_tea,CODCLAVECIC,RMIN,Target IRR - Tmin,TEA,Target IRR - TEA,IRR,producto,NPV,Net_Profit,ROE,ECAP,ROA,Avg_Balance,Spread_Neto,Margen_Neto,RemEc,RemCap,TT,Costo_t_0,Costo_lifetime,SALDO,IF,EF,EL,GEB,IxS,GASTOS,TAXES,PD Temp 12,LGD Temp 12,PD_TTC,LGD_TTC,CAP
216650115,0.076774019,0.06544,328,CON,1000000.0,2,0,280000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.438179998,24,SOLES,0 o menos,0,0.145,261,908,0.459541653,1,1.0,1000000.0,1000000.0,0.06544,328,REACTIVO,0.145,0.145,202311,TRADICIONAL,18/11/2023,0.15,216650115,0.18118825409834205,0.18999999999999972,0.16856141685390447,0.15000000000000124,0.14999999999993774,1,-1504.9579330907509,3395.809159158358,0.14124010086484862,24042.811767797994,0.031032427591181584,109427.76388281456,0.05414099910189869,11849.056932204488,3622.9156544600214,0.006278584235227314,0.07864494567744207,-3013.0021074,-2825.46931853159,2626266.3331875494,34048.46607809302,-16878.303660282974,-6939.883996771945,3622.9156544600214,1618.7785111663943,-5838.47142593159,-2841.882842416211,0.0563384369375915,0.3272,0.106916875,0.36763999999999997,0.216363982946146
216646022,0.076844545,0.09849,302,SIN,0.0,5,0,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,25,SOLES,Incrementa,0,0.215,32,1880,1.0,1,1.0,0.0,0.0,0.09849,302,REACTIVO,0.215,0.215,202311,TRADICIONAL,18/11/2023,0.14,216646022,0.30260066872974645,0.18999999999999972,0.2763507945942094,0.1399999999999988,0.13999999999988177,1,-1571.755630003041,2546.277440421609,0.1291458591908159,19716.291767894993,0.04408488834825329,57758.50945355737,0.07938081474100346,9551.91153885278,3094.75996677619,0.006278584235227314,0.07874125453266778,-3013.0021074,-2109.208876888511,1443962.7363389344,29329.334505772244,-9354.333960504577,-11366.89871740477,3094.75996677619,943.8097109898887,-5122.210984288511,-2219.7158537954347,0.0818218800179558,0.69267,0.094923431,0.70278,0.3338744134550452
216650185,0.076802165,0.05911,334,SIN,0.0,3,1,100000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999996029,24,SOLES,Incrementa,0,0.245,25,1331,0.92424501,1,1.0,0.0,0.0,0.05911,334,REACTIVO,0.245,0.245,202311,TRADICIONAL,18/11/2023,0.2,216650185,0.27087760222369983,0.18999999999999972,0.2758468672809389,0.19999999999999973,0.1999999999943909,1,202.8635765855579,2441.3500562007575,0.18677744819374564,13070.903793847354,0.06081244587696114,40145.56594451442,0.1196541498947295,9607.167130267353,1969.602492005349,0.006278584235227314,0.0786595999377333,-3013.0021074,-1637.951752601059,963493.5826683461,19618.19579496547,-6186.103014474438,-4868.051522781343,1969.602492005349,1043.1258725576633,-4650.953860001059,-2043.1156498701355,0.0516210919260831,0.69267,0.0896236,0.70278,0.32099269780266787
216650205,0.076799489,0.07265,321,SIN,0.0,1,0,126570.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.278578413,24,SOLES,0 o menos,0,0.2,97,908,0.420352424,1,1.0,0.0,0.0,0.07265,321,REACTIVO,0.2,0.2,202311,TRADICIONAL,18/11/2023,0.17,216650205,0.30602304660953616,0.18999999999999972,0.2909766403730709,0.16999999999999882,0.17000000021914774,1,-754.6717249607682,3861.481126769333,0.15813524471937984,24418.85193665558,0.07659100108531108,50416.90370998302,0.11848445158531438,11947.23837341388,3679.5796514840576,0.006278584235227314,0.0786615935451096,-3013.0021074,-1659.2595294998562,1210005.6890395924,25805.08758795401,-7791.0757117141775,-7337.344429914996,3679.5796514840576,1270.5709270890454,-4672.261636899856,-3231.594134459434,0.06235357999595566,0.69267,0.162344582,0.70278,0.4761514743282106
216650200,0.076803877,0.06671,326,SIN,0.0,5,1,171000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.510389574,24,SOLES,0 o menos,0,0.169,47,1129,0.74256393,1,1.0,0.0,0.0,0.06671,326,REACTIVO,0.169,0.169,202311,TRADICIONAL,18/11/2023,0.16,216650200,0.26212214644693366,0.18999999999999972,0.24682968489477775,0.15999999999999948,0.1600000000000239,1,-1063.8915072090022,3414.0586162506406,0.14840006722454224,23005.775402277093,0.05034172656235545,67817.67033798173,0.0835093730447373,11326.822262559064,3466.6487702380145,0.006278584235227314,0.0786557267931085,-3013.0021074,-2095.1962551825113,1627624.0881115617,29956.244066295214,-10467.422635673996,-9214.128273315715,3466.6487702380145,1052.1291052535673,-5108.198362582511,-2857.155437713297,0.05799905810793877,0.69267,0.094923431,0.70278,0.3338744134550452
216650198,0.076846899,0.08241,313,SIN,0.0,4,1,160000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.553865228,25,SOLES,0 o menos,0,0.215,49,1828,0.526629829,1,1.0,0.0,0.0,0.08241,313,REACTIVO,0.215,0.215,202311,TRADICIONAL,18/11/2023,0.14,216650198,0.291052817213602,0.18999999999999972,0.2626383825286598,0.1399999999999988,0.13999999999962331,1,-1850.5948717628344,3001.1822104921434,0.12989508130432587,23104.66401311068,0.048260137455399615,62187.601791763125,0.0820829356691095,10634.460244353108,3626.6144808235135,0.006278584235227314,0.07873904923687958,-3013.0021074,-2379.3308610031613,1554690.0447940782,30214.0896289406,-10040.881444562026,-10548.836327019413,3626.6144808235135,1010.0883869939511,-5392.332968403161,-2616.27881824817,0.06995976385925663,0.69267,0.10778951,0.70278,0.3644910255209459
216650184,0.076565785,0.08702,310,SIN,0.0,4,1,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,18,SOLES,Incrementa,0,0.255,26,1336,1.0,1,1.0,0.0,0.0,0.08702,310,REACTIVO,0.255,0.255,202311,TRADICIONAL,18/11/2023,0.14,216650184,0.31543831312032,0.18999999999999972,0.2865907963463592,0.1399999999999988,0.1400000000000139,1,-1650.43092904675,3626.344126347103,0.12877468906729342,28160.37959487594,0.04800523108297073,75540.60348297135,0.0834217094706604,9452.589415492188,3182.531676883289,0.006278584235227314,0.07822369016652075,-3013.0021074,-1906.4931842369624,1359730.8626934842,28527.513731657436,-8755.636676440454,-11191.772244813612,3182.531676883289,872.4846050888216,-4919.495291636962,-2276.10961121786,0.090880892966484,0.69267,0.10778951,0.70278,0.3644910255209459
216650121,0.076847434,0.0516,342,SIN,0.0,4,1,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.499081518,25,SOLES,0 o menos,0,0.185,206,1721,0.601626642,1,1.0,0.0,0.0,0.0516,342,REACTIVO,0.185,0.185,202311,TRADICIONAL,18/11/2023,0.21,216650121,0.2550078979096171,0.18999999999999972,0.2660361112353329,0.2100000000000002,0.2099999997797175,1,700.5542139367317,4268.260359844136,0.19321181626270084,22091.093818199955,0.07133515353035556,59833.898836817454,0.11299876300429776,14085.742821426382,3467.5198346469456,0.006278584235227314,0.07873959753352944,-3013.0021074,-1927.198019583079,1495847.4709204363,29503.53460477403,-9600.466213087439,-6803.518293630607,3467.5198346469456,986.1927233703886,-4940.200126983079,-3720.8534460816227,0.04591030738150213,0.69267,0.10778951,0.70278,0.3644910255209459
216650112,0.076790393,0.02727,381,CON,944308.57,5,1,500000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.566359586,24,SOLES,0 o menos,0,0.125,155,220,0.453535063,1,1.0,944308.57,944308.57,0.02727,381,REACTIVO,0.125,0.125,202311,TRADICIONAL,18/11/2023,0.24,216650112,0.1337296453571304,0.18999999999999972,0.14167091104517304,0.24000000000000066,0.2399999999997735,1,1735.3641563693018,5008.772403247516,0.21998576043070334,22768.62099365429,0.02575439932872995,194482.20629475339,0.046279566113369655,18001.10424818407,3430.9129158869655,0.006278584235227314,0.07864112608028595,-3013.0021074,-4209.731643202882,4667572.9510740815,51621.79538619369,-29765.083997041052,-6175.726953710173,3430.9129158869655,2320.1198127416246,-7222.733750602882,-4191.7386069731065,0.025708626424667116,0.3272,0.04318344,0.36763999999999997,0.11618170459886124
216650102,0.076799061,0.03273,370,SIN,0.0,5,1,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.506245547,24,SOLES,0 o menos,0,0.175,266,1332,0.985876223,1,1.0,0.0,0.0,0.03273,370,REACTIVO,0.175,0.175,202311,TRADICIONAL,18/11/2023,0.24,216650102,0.21175980851360898,0.18999999999999972,0.2299950816683236,0.24000000000000066,0.23999999999977994,1,1140.9056055755354,3293.522700493504,0.22156928660686206,14864.52725885837,0.0556341791158844,59199.6278696445,0.10114391934088537,11975.364772515506,2239.876476277796,0.006278584235227314,0.07865344943761499,-3013.0021074,-1858.912331482651,1420791.068871468,24611.865520446223,-9073.22767543587,-4503.26225120946,2239.876476277796,939.9891787146086,-4871.914438882652,-2756.2814089236417,0.030312227586634398,0.69267,0.06038854,0.70278,0.2488646242321748
216650099,0.076804626,0.0264,382,SIN,0.0,5,1,88309.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.502254075,24,SOLES,Incrementa,0,0.18,148,1311,0.527785866,1,1.0,0.0,0.0,0.0264,382,REACTIVO,0.18,0.18,202311,TRADICIONAL,18/11/2023,0.23,216650099,0.21777336428851246,0.18999999999999972,0.2304294463219443,0.23000000000000131,0.22999999999997867,1,475.50684812407053,1645.1808293835766,0.22228369305015555,7401.2664033450355,0.046402915144240914,35454.25592917217,0.11355517717185146,8052.028627066621,1115.2673894582335,0.006278584235227314,0.07865350848019315,-3013.0021074,-1487.1142512991032,850902.1423001321,14776.48198878519,-5425.732564392316,-2243.6286700379114,1115.2673894582335,944.9078727116552,-4500.116358699103,-1376.8179990585966,0.025325559897990943,0.69267,0.04318344,0.70278,0.20721531090075293
216650203,0.07671131,0.05577,338,SIN,0.0,3,1,90000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.727378832,24,SOLES,0 o menos,0,0.19,30,1795,0.56757183,1,1.0,0.0,0.0,0.05577,338,REACTIVO,0.19,0.19,202311,TRADICIONAL,18/11/2023,0.2,216650203,0.2737760930182218,0.18999999999999972,0.27877691709847907,0.19999999999999973,0.19999999999442553,1,184.2693518690321,2217.852755205935,0.18802241907383366,11795.682483667102,0.061171839069701486,36256.10720447411,0.12553828593774569,9103.059106449666,1777.4444660567822,0.006278584235227314,0.07865998739711877,-3013.0021074,-1575.7205992740107,870146.5729073787,17892.91664017308,-5582.602042945469,-4163.255709288646,1777.4444660567822,956.0002185107077,-4588.722706674011,-1856.07535542057,0.048686313711425795,0.69267,0.0896236,0.70278,0.32099269780266787
216646023,0.076555407,0.06855,325,SIN,0.0,11,0,95000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,18,SOLES,Incrementa,0,0.25,58,1526,1.0,1,1.0,0.0,0.0,0.06855,325,REACTIVO,0.25,0.25,202311,TRADICIONAL,18/11/2023,0.17,216646023,0.3382602156162502,0.18999999999999972,0.3246786479465329,0.16999999999999882,0.17000000008918525,1,-410.10230504097854,2736.6548485020517,0.1590525087808073,17205.983542664377,0.06764912550836127,40453.66186091803,0.13384791483953273,8121.957431561115,1944.5259064059571,0.006278584235227314,0.07822273414766112,-3013.0021074,-1230.8113401371684,728165.9134965246,17096.235668463738,-4673.030255213876,-5094.105349595842,1944.5259064059571,792.8573679070987,-4243.813447537168,-1717.6876176768217,0.07627860959804551,0.69267,0.131471493,0.70278,0.41726489461642546
216650207,0.076805803,0.05817,335,SIN,0.0,2,1,200000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,24,SOLES,Incrementa,0,0.2,29,1642,0.656902552,1,1.0,0.0,0.0,0.05817,335,REACTIVO,0.2,0.2,202311,TRADICIONAL,18/11/2023,0.18,216650207,0.25268204916077774,0.18999999999999972,0.24721439458659056,0.17999999999999838,0.18000000000688288,1,-449.41036916789017,4871.663699347322,0.1658959606796126,29365.776474544473,0.06097732562393536,79893.03646067175,0.0922094977185651,14733.7935264991,4425.012029478815,0.006278584235227314,0.07865577857420214,-3013.0021074,-2325.480897237981,1917432.875056122,35374.353754577074,-12307.781021984732,-9552.518227028944,4425.012029478815,1219.739020935692,-5338.483004637981,-4076.9951526452824,0.050872081801730154,0.69267,0.106916875,0.70278,0.36244993514521745
216650206,0.076573382,0.04136,356,SIN,0.0,4,1,200000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.509936183,18,SOLES,Incrementa,0,0.175,50,1297,0.391364004,1,1.0,0.0,0.0,0.04136,356,REACTIVO,0.175,0.175,202311,TRADICIONAL,18/11/2023,0.18,216650206,0.2546944885290445,0.18999999999999972,0.2491717111480083,0.17999999999999838,0.18000000000302507,1,-379.1596271353046,5368.938860457798,0.16671264624905652,32204.748597397916,0.0615719563199646,87197.79557689528,0.09628629047357824,12593.928410358953,3639.6040831754676,0.006278584235227314,0.07822471651090912,-3013.0021074,-1797.2562149476305,1569560.320384115,29176.21089248367,-10013.240481961057,-7573.312711059798,3639.6040831754676,1004.2707108961431,-4810.25832234763,-3369.8658805001014,0.052702983709250605,0.69267,0.10778951,0.70278,0.3644910255209459
216650114,0.076798633,0.04724,348,SIN,0.0,4,1,300000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.638365522,24,SOLES,0 o menos,0,0.185,102,1294,0.804107301,1,1.0,0.0,0.0,0.04724,348,REACTIVO,0.185,0.185,202311,TRADICIONAL,18/11/2023,0.17,216650114,0.2168109686260069,0.18999999999999972,0.2079356424263492,0.16999999999999882,0.1699999999999957,1,-1125.1625466212427,5761.795806494039,0.15698443665615183,36702.974697512785,0.04805542068610416,119898.97756030125,0.06976663467622068,16729.896331003838,5530.625239722018,0.006278584235227314,0.07865043109030223,-3013.0021074,-2901.999444903045,2877575.46144723,45390.13241023769,-18427.43979485664,-11999.694642670898,5530.625239722018,1766.8983582936842,-5915.001552303045,-4821.928405434727,0.04202724544296631,0.69267,0.082109921,0.70278,0.30254782499079586
216650215,0.077432886,0.03193,371,SIN,0.0,3,1,118000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.39791332,36,SOLES,0 o menos,0,0.175,189,1541,0.473782545,1,1.0,0.0,0.0,0.03193,371,REACTIVO,0.175,0.175,202311,TRADICIONAL,18/11/2023,0.23,216650215,0.22489776498674363,0.18999999999999972,0.2439797501718859,0.23000000000000131,0.22999999999976617,1,1209.9414633938068,2907.711045420959,0.21324705067230068,13635.410366773483,0.0691165828639246,42069.65861066374,0.11523620368612458,14543.843245992513,3081.998612508445,0.006278584235227314,0.07983472941754943,-3013.0021074,-2239.601259947934,1514507.7099838946,27670.333339747678,-9819.545937251343,-4913.40947993097,3081.998612508445,1606.4653234271364,-5252.603367347934,-3650.1053548901436,0.029862668455734633,0.69267,0.0896236,0.70278,0.32099269780266787
216645975,0.076801416,0.06029,333,SIN,0.0,3,1,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.990225337,24,SOLES,Incrementa,0,0.215,97,1328,0.628728443,1,1.0,0.0,0.0,0.06029,333,REACTIVO,0.215,0.215,202311,TRADICIONAL,18/11/2023,0.16,216645975,0.25636526183451336,0.18999999999999972,0.2416632286636209,0.15999999999999948,0.16000000000000258,1,-906.3339531236852,2909.9289635262903,0.14951809003628266,19462.05280458141,0.0486899996149799,59764.40719935898,0.0862621289494613,10310.810000838435,2932.6593101761523,0.006278584235227314,0.07865503026890086,-3013.0021074,-1975.3495765896555,1434345.7727846156,25917.732961724436,-9210.34292356264,-7342.433488501493,2932.6593101761523,945.8534511781314,-4988.351683989656,-2435.2596999723546,0.05238052141520242,0.69267,0.0896236,0.70278,0.32099269780266787
216650213,0.078414323,0.010843504,435,CON,522324.75,5,1,350000.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.512777306,72,SOLES,Incrementa,0,0.1325,55,1080,0.800687874,1,1.0,522324.75,522324.75,0.010843504,435,MULTIPROPOSITO,0.1325,0.1325,202311,TRADICIONAL,18/11/2023,0.26,216650213,0.12058799804359799,0.18999999999999972,0.126673998120981,0.2599999999999987,0.2600000000018561,4,2805.1810675026536,2512.0268253155355,0.22363311273956407,11232.80356179168,0.01518042576753964,165478.02174870562,0.04167481664415221,41377.59729008603,5077.879441953871,0.006278584235227314,0.08108544032061027,-5245.7504180999995,-19830.774609126813,11914417.565906804,118778.69320608786,-77963.11997397129,-6700.733359572019,5077.879441953871,7262.757417541451,-25076.525027226813,-6306.790752919859,0.008474499146847038,0.34560427920093373,0.006228264,0.2782707753505995,0.0676183674327446
216650195,0.076799917,0.1088,296,SIN,0.0,5,0,250000.0,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.483576142,24,SOLES,Incrementa,0,0.19,116,5,0.507565093,1,1.0,0.0,0.0,0.1088,296,CONSOLIDACION,0.19,0.19,202311,TRADICIONAL,18/11/2023,0.12,216650195,0.295730047068159,0.18999999999999972,0.2593926200941761,0.120000000000001,0.11999999999444033,1,-3517.9571325742872,3622.2102568909468,0.10981207483932318,32985.53699300335,0.03754554158325089,96475.1100702412,0.05784151323444821,11160.532711845408,4970.459341314676,0.006278584235227314,0.07865741172955754,-3013.0021074,-2842.2161673460337,2315402.6416857885,44389.90374103264,-15008.435763805379,-19650.58725491191,4970.459341314676,1429.651989530047,-5855.218274746034,-3031.3532646321455,0.08903998107907572,0.69267,0.094923431,0.70278,0.3338744134550452
216650124,0.076658234,0.06946,324,SIN,0.0,2,1,50000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.779253378,12,SOLES,0 o menos,0,0.25,45,1311,0.535378275,1,1.0,0.0,0.0,0.06946,324,REACTIVO,0.25,0.25,202311,TRADICIONAL,18/11/2023,0.17,216650124,0.4284871952432936,0.18999999999999972,0.4134701857167755,0.16999999999999882,0.17000000002752547,1,-170.4257267837711,1667.4749030143867,0.16700144864296973,9984.793045593635,0.07123458448953816,23408.221090406998,0.2240205442387057,5243.922428332925,752.2843704968583,0.006278584235227314,0.07822040794105911,-3013.0021074,-617.992063040584,280898.653084884,8149.161136533852,-1798.2129567056415,-1452.252179772016,752.2843704968583,345.22642827672996,-3630.994170440584,-697.7377253748141,0.0771810923041352,0.55877,0.163510966,0.5688799999999999,0.4194934110696033
216650117,0.076568995,0.0657,327,SIN,0.0,5,1,140000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.548823639,18,SOLES,0 o menos,0,0.19,187,607,0.505518747,1,1.0,0.0,0.0,0.0657,327,REACTIVO,0.19,0.19,202311,TRADICIONAL,18/11/2023,0.17,216650117,0.29033146222749506,0.18999999999999972,0.2799041857039173,0.16999999999999882,0.17000000008761607,1,-474.76035287180275,3167.4915457647926,0.15724316709933794,20143.905800140357,0.053486191098603766,59220.73493559123,0.10081845287113912,8955.814311147189,2276.5537690679744,0.006278584235227314,0.07822386702041584,-3013.0021074,-1480.0222584219748,1065973.2288406421,21941.03076821921,-6837.503463033009,-7259.588844279473,2276.5537690679744,1111.8758502404617,-4493.024365821975,-1988.1063957459908,0.0745026323621036,0.69267,0.094923431,0.70278,0.3338744134550452
216646018,0.076805803,0.0291,377,SIN,0.0,12,1,164000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999225175,24,SOLES,0 o menos,0,0.2,131,1743,0.99976296,1,1.0,0.0,0.0,0.0291,377,REACTIVO,0.2,0.2,202311,TRADICIONAL,18/11/2023,0.24,216646018,0.2020471600373639,0.18999999999999972,0.21940494132475585,0.24000000000000066,0.23999999999975397,1,1197.3713004240344,3457.099737786786,0.22154719536996131,15604.34891542536,0.053362414330198504,64785.29469065584,0.09592886313132447,12429.559334604892,2351.357258433026,0.006278584235227314,0.07865200527782124,-3013.0021074,-1960.5393429803748,1554847.0725757403,25810.38080076571,-9920.998637041394,-4476.910406800945,2351.357258433026,1017.0875776815259,-4973.541450380375,-2893.175667083976,0.02729807015565947,0.69267,0.056333309,0.70278,0.23892215996365898
216650204,0.076604198,0.08351,312,SIN,0.0,11,1,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.986468502,19,SOLES,Incrementa,0,0.195,95,908,1.0,1,1.0,0.0,0.0,0.08351,312,REACTIVO,0.195,0.195,202311,TRADICIONAL,18/11/2023,0.14,216650204,0.3004710401990751,0.18999999999999972,0.26771254758302887,0.1399999999999988,0.13999999999991775,1,-1993.0485214572982,4167.70960227984,0.1303125665167817,31982.40748134695,0.05537057975730106,75269.38711040484,0.08883868415664474,10587.486071262014,3815.280548923019,0.006278584235227314,0.07829250066537496,-3013.0021074,-2029.66020506434,1430118.355097692,28290.208636811305,-9176.67721868408,-9445.99375137338,3815.280548923019,919.9484045081593,-5042.66231246434,-2761.2307707776026,0.07096879583076626,0.69267,0.131471493,0.70278,0.41726489461642546
216650210,0.076853214,0.04545,350,SIN,0.0,5,1,250000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999991676,25,SOLES,0 o menos,0,0.17,55,1518,0.999467537,1,1.0,0.0,0.0,0.04545,350,REACTIVO,0.17,0.17,202311,TRADICIONAL,18/11/2023,0.18,216650210,0.20769685225816326,0.18999999999999972,0.20406983815152047,0.17999999999999838,0.17999999982960313,1,-396.14312065797276,4136.501507252273,0.16607688575652985,24907.1476046126,0.041808943631181046,98938.19714132353,0.06776104487708198,13966.990867814184,3909.54060737001,0.006278584235227314,0.07872940141431872,-3013.0021074,-2639.8251501356426,2473454.9285330884,38352.75136306384,-15851.429626951422,-10076.281910441046,3909.54060737001,1541.9510421428024,-5652.827257535642,-3605.9927442063226,0.04080411832408336,0.69267,0.06038854,0.70278,0.2488646242321748
